aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
11 Mar 2014;1394557064;Alerte pollution dans le bassin lyonnais et l'Isère : les conseils:  Le niveau d'alerte pollution aux particules... http://bit.ly/1dMGiiU ;fr;France Technologi... ;@FR_NW_Tech;443430583658508288;https://twitter.com/FR_NW_Tech/status/443430583658508288;1358993754;France Technologi...;FR_NW_Tech;;;;pollution OR pollutions
11 Mar 2014;1394557037;Nouveau pic de #pollution : retrouvez l'interview du Dr Dixsaut, Fondation du #Souffle, dans le Parisien http://bit.ly/1ctpy1Q .;fr;Fondation du SouffleVerified account ;@FduSouffle;443430469561237505;https://twitter.com/FduSouffle/status/443430469561237505;863027893;Fondation du Souffle;FduSouffle;;;;pollution OR pollutions
11 Mar 2014;1394556965;Qu'est-ce qui pourrait détruire notre monde ? — La pollution , la disparition  des animaux ... http://ask.fm/a/abpd56j7 ;fr;Debo ;@__Debo__H;443430168112427008;https://twitter.com/__Debo__H/status/443430168112427008;1593546440;Debo;__Debo__H;;;;pollution OR pollutions
11 Mar 2014;1394556951;Gratuité des transports en cas de pic de pollution ? http://picta.fr/u/1hrf  par @lyoncap;fr;Actualité à Lyon ;@pictanews;443430110285561856;https://twitter.com/pictanews/status/443430110285561856;607577769;Actualité à Lyon;pictanews;;1;;pollution OR pollutions
11 Mar 2014;1394556816;Comment se protéger contre la pollution aux particules fines? http://ift.tt/1i3lkNU ;fr;loicpotiron ;@loicpotiron;443429542892687360;https://twitter.com/loicpotiron/status/443429542892687360;1420393584;loicpotiron;loicpotiron;;;;pollution OR pollutions
11 Mar 2014;1394556811;#Mine Arnaud les citoyens se rangent du côté du #BAPE http://www.ledevoir.com/environnement/actualites-sur-l-environnement/402191/sept-iles-fait-confiance-au-bape-dans-le-dossier-mine-arnaud?utm_source=infolettre-2014-03-11&utm_medium=email&utm_campaign=infolettre-quotidienne … @ledevoir #acceptabilité #sociale #RSE #pollution #écologie;fr;Lorène Cristini ;@LoreneCristini;443429524970033152;https://twitter.com/LoreneCristini/status/443429524970033152;266933762;Lorène Cristini;LoreneCristini;;;;pollution OR pollutions
11 Mar 2014;1394556788;Pollution de l'air: Ecologie sans fronti re d pose sa plainte https://m.twitter.com ;fr;TOJONIAINA Leonce Fi ;@leonce_mg;443429428237172736;https://twitter.com/leonce_mg/status/443429428237172736;1746426156;TOJONIAINA Leonce Fi;leonce_mg;;;;pollution OR pollutions
11 Mar 2014;1394556738;Pollution : l’alerte est maintenue à Rouen http://dlvr.it/56s04W ;fr;Blogs 276 ;@Blogs276;443429217905037312;https://twitter.com/Blogs276/status/443429217905037312;232791913;Blogs 276;Blogs276;;;;pollution OR pollutions
11 Mar 2014;1394556736;Pollution : l’alerte est maintenue à Rouen http://dlvr.it/56s02Q ;fr;Blogosphere76 ;@Blogosphere76;443429209977798656;https://twitter.com/Blogosphere76/status/443429209977798656;1340227237;Blogosphere76;Blogosphere76;;;;pollution OR pollutions
11 Mar 2014;1394556733;Pollution: alerte maintenue dans le bassin lyonnais et le nord de l'Isère http://bit.ly/1nGkjgR  #Santé;fr;Alexandre Revelli ;@arevelli;443429197000617984;https://twitter.com/arevelli/status/443429197000617984;7051462;Alexandre Revelli;arevelli;;;;pollution OR pollutions
11 Mar 2014;1394556703;"Je pensais que ce brouillard sur Paris n'était qu'un mignon petit voile de brouillard. C'est en fait une ""pollution critique aux particules""";fr;Laurent Cardon ;@neoxytrium;443429069875855360;https://twitter.com/neoxytrium/status/443429069875855360;115065313;Laurent Cardon;neoxytrium;;;;pollution OR pollutions
11 Mar 2014;1394556608;7e jour de pollution à Paris : une association porte plainte : http://bit.ly/Ohclhl ;fr;Nature Obsession ;@NatureObsession;443428671584759808;https://twitter.com/NatureObsession/status/443428671584759808;497379183;Nature Obsession;NatureObsession;;;;pollution OR pollutions
