aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
12 Sep 2015;1442095563;#grandfeu #saintcloud merci pour la pollution est cette fumée inadmissible !;fr;Laurent ;@lbsaignon;642821502518341632;https://twitter.com/lbsaignon/status/642821502518341632;364824745;Laurent;lbsaignon;;;;pollution OR pollutions
12 Sep 2015;1442093491;Stop à la pollution intolérable de la décharge du Balançan Signez la pétition svp https://secure.avaaz.org/fr/petition/Groupe_Pizzorno_Stop_a_la_pollution_intolerable_de_la_decharge_du_Balancan/?wRJOGfb …;fr;Monika62 ;@MMonika62;642812809382916096;https://twitter.com/MMonika62/status/642812809382916096;348557033;Monika62;MMonika62;;;;pollution OR pollutions
12 Sep 2015;1442092782;Manifestation #ffmc le 10 oct. «contre les interdictions de circulation des 2-RM en ville»,  «Le 2-RM est 1 solution, pas 1 pollution»;fr;FFMC 73 ;@ffmc73;642809835197726720;https://twitter.com/ffmc73/status/642809835197726720;1166204204;FFMC 73;ffmc73;;;;pollution OR pollutions
12 Sep 2015;1442092533;#Pollution : la santé des employés du métro menacée ? un rapport de l' @ANSES_fr http://www.sciencesetavenir.fr/sante/20150910.OBS5605/pollution-la-sante-des-employes-du-metro-menacees.html …;fr;Sircome ;@Sircome;642808793672368128;https://twitter.com/Sircome/status/642808793672368128;137981634;Sircome;Sircome;;1;;pollution OR pollutions
12 Sep 2015;1442092509;Pollution forte (52) à 19h. Elevé pour #Marseille. Activités physiques à éviter si sensible http://buff.ly/1OL8OBH  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642808693130661888;https://twitter.com/PlumeAMarseille/status/642808693130661888;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;1;;pollution OR pollutions
12 Sep 2015;1442092486;Puberté précoce a cause de la pollution des 7 ans wai;fr;laulau² ;@itslaubrv;642808594631667713;https://twitter.com/itslaubrv/status/642808594631667713;870202718;laulau²;itslaubrv;;;;pollution OR pollutions
12 Sep 2015;1442091224;Cela fait des sous. @BRosmini @antipub @VilledeGrenoble @EricPiolle @LucilleLheureux  #Pollution visuelle;fr;Babette Leforestier ;@Bablefo;642803301256429568;https://twitter.com/Bablefo/status/642803301256429568;344570776;Babette Leforestier;Bablefo;1;;;pollution OR pollutions
12 Sep 2015;1442090710;"Régionales : Emmanuelle Cosse veut ""trois milliards d’euros contre la pollution de l'air"" http://bit.ly/1K3QUqs  LeJDD";fr;Toute la Presse ;@ToutelaPresse;642801147833520128;https://twitter.com/ToutelaPresse/status/642801147833520128;36345751;Toute la Presse;ToutelaPresse;1;1;1;pollution OR pollutions
12 Sep 2015;1442090496;Pékin sous un ciel bleu azur : miracle? @Anne_Hidalgo voici ce qu’il reste à faire pour que @Paris respire #pollution http://positivr.fr/pekin-ciel-bleu-pollution/ …;fr;FJG ;@fjgrimault;642800250256756736;https://twitter.com/fjgrimault/status/642800250256756736;203605763;FJG;fjgrimault;;;;pollution OR pollutions
12 Sep 2015;1442090006;@jici ...sera bien plus fort pour lutter contre la pollution lorsqu'on aura le #PaysQc avec le contrôle de TOUS les leviers de décision. 2/2;fr;Michel Laurence ;@MichelLaurence;642798193906970624;https://twitter.com/MichelLaurence/status/642798193906970624;251831914;Michel Laurence;MichelLaurence;1;;;pollution OR pollutions
12 Sep 2015;1442089919;@jici Très sympathique quand tu parles du Parti Vert. Mais quand tu dis que la pollution ne connaît pas de frontière, tu oublies qu'on...1/2;fr;Michel Laurence ;@MichelLaurence;642797828243345409;https://twitter.com/MichelLaurence/status/642797828243345409;251831914;Michel Laurence;MichelLaurence;;;;pollution OR pollutions
12 Sep 2015;1442089642;#pollution  L interview exclu d'Emmanuelle Cosse #EELV au #JDDParis par #BGrecohttp://bit.ly/1MjisxN RT @LeJDD.fr #regionales;fr;Robert MelcherVerified account ;@RobertRmelcher;642796665821360128;https://twitter.com/RobertRmelcher/status/642796665821360128;781164283;Robert Melcher;RobertRmelcher;;1;;pollution OR pollutions
12 Sep 2015;1442089409;"Régionales : @emmacosse  veut ""trois milliards d’euros contre la pollution de l'air"" http://www.lejdd.fr/Politique/Regionales-en-Ile-de-France-Emmanuelle-Cosse-veut-trois-milliards-d-euros-contre-la-pollution-de-l-air-750697 … #JDD";fr;Le JDDVerified account ;@leJDD;642795687608995840;https://twitter.com/leJDD/status/642795687608995840;49678509;Le JDD;leJDD;9;17;6;pollution OR pollutions
12 Sep 2015;1442089052;Victimes de braconnage ou de pollution, les tortues sont les témoins de l’état de nos océans http://fb.me/7mRrcUSW3 ;fr;infosreg ;@infosreg;642794191664214016;https://twitter.com/infosreg/status/642794191664214016;1239366186;infosreg;infosreg;;;;pollution OR pollutions
